,id_x,name,artists,popularity,duration,type_x,explicit,date_added,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type_y,id_y,uri,track_href,analysis_url,duration_ms,time_signature
16,4oLkUALfCsPQ0T3BEOvSvn,DoIHaveTheSause?,Ski Mask The Slump God,36,180026,track,True,2018-06-16T05:41:23Z,2018-02-23,0.766,0.3,8,-14.717,1,0.121,0.323,0.0056,0.416,0.372,149.958,audio_features,4oLkUALfCsPQ0T3BEOvSvn,spotify:track:4oLkUALfCsPQ0T3BEOvSvn,https://api.spotify.com/v1/tracks/4oLkUALfCsPQ0T3BEOvSvn,https://api.spotify.com/v1/audio-analysis/4oLkUALfCsPQ0T3BEOvSvn,180027,4
17,49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,81,275986,track,False,2018-06-13T02:44:22Z,2008-06-02,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,275987,4
18,4RVbK6cV0VqWdpCDcx3hiT,Reborn,KIDS SEE GHOSTS,71,324674,track,True,2018-06-13T02:11:29Z,2018-06-08,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,audio_features,4RVbK6cV0VqWdpCDcx3hiT,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/tracks/4RVbK6cV0VqWdpCDcx3hiT,https://api.spotify.com/v1/audio-analysis/4RVbK6cV0VqWdpCDcx3hiT,324674,4
19,18Y3zi59zjRVUEjUhdApSX,FromdaTomb$,Joey Bada$$,53,204866,track,True,2018-06-12T07:11:20Z,2012-06-12,0.59,0.916,10,-4.541,0,0.323,0.195,0.0,0.153,0.548,92.457,audio_features,18Y3zi59zjRVUEjUhdApSX,spotify:track:18Y3zi59zjRVUEjUhdApSX,https://api.spotify.com/v1/tracks/18Y3zi59zjRVUEjUhdApSX,https://api.spotify.com/v1/audio-analysis/18Y3zi59zjRVUEjUhdApSX,204866,4
20,77AI6gc5VMR0cnXPGOgugE,Lately,BLAKE,42,144149,track,True,2018-06-12T07:03:28Z,2016-09-24,0.881,0.521,6,-11.356,0,0.306,0.124,0.0,0.042,0.81,134.95,audio_features,77AI6gc5VMR0cnXPGOgugE,spotify:track:77AI6gc5VMR0cnXPGOgugE,https://api.spotify.com/v1/tracks/77AI6gc5VMR0cnXPGOgugE,https://api.spotify.com/v1/audio-analysis/77AI6gc5VMR0cnXPGOgugE,144149,4
21,28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,73,216533,track,False,2018-06-12T04:17:55Z,2002-01-01,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
22,1AqemxWsT0iGg5Lvkm16Bt,Fukk Sleep (feat. FKA twigs),A$AP Rocky,69,192973,track,True,2018-06-10T22:37:02Z,2018-05-25,0.798,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,audio_features,1AqemxWsT0iGg5Lvkm16Bt,spotify:track:1AqemxWsT0iGg5Lvkm16Bt,https://api.spotify.com/v1/tracks/1AqemxWsT0iGg5Lvkm16Bt,https://api.spotify.com/v1/audio-analysis/1AqemxWsT0iGg5Lvkm16Bt,192973,4
23,4rgwri7LajWVZvdj2N81SS,Catch Me Outside,Ski Mask The Slump God,67,145760,track,True,2018-06-09T06:11:59Z,2018-02-02,0.943,0.677,7,-6.033,1,0.246,0.165,0.0,0.327,0.616,112.001,audio_features,4rgwri7LajWVZvdj2N81SS,spotify:track:4rgwri7LajWVZvdj2N81SS,https://api.spotify.com/v1/tracks/4rgwri7LajWVZvdj2N81SS,https://api.spotify.com/v1/audio-analysis/4rgwri7LajWVZvdj2N81SS,145760,4
24,0AICBlLzFCTpUqmAbtzB2z,Love Scars,Trippie Redd,72,143969,track,True,2018-06-09T06:10:02Z,2017-05-14,0.659,0.614,9,-7.32,0,0.0541,0.000404,0.0,0.123,0.26,119.405,audio_features,0AICBlLzFCTpUqmAbtzB2z,spotify:track:0AICBlLzFCTpUqmAbtzB2z,https://api.spotify.com/v1/tracks/0AICBlLzFCTpUqmAbtzB2z,https://api.spotify.com/v1/audio-analysis/0AICBlLzFCTpUqmAbtzB2z,143969,4
25,4fC5jw1TI59GH1emfN1wtk,Poles 1469,Trippie Redd,64,149575,track,True,2018-06-09T00:54:07Z,2017-05-14,0.741,0.761,4,-3.871,0,0.0512,0.235,0.0,0.119,0.217,81.543,audio_features,4fC5jw1TI59GH1emfN1wtk,spotify:track:4fC5jw1TI59GH1emfN1wtk,https://api.spotify.com/v1/tracks/4fC5jw1TI59GH1emfN1wtk,https://api.spotify.com/v1/audio-analysis/4fC5jw1TI59GH1emfN1wtk,149576,4
26,2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),Playboi Carti,79,153800,track,True,2018-06-09T00:53:46Z,2018-05-11,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800,4
27,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,82,270506,track,True,2018-06-08T02:21:53Z,2000-10-31,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507,4
28,54oMZ3blwWwuPN4wEoG5mk,I'm Upset,Drake,0,214139,track,True,2018-06-04T03:38:58Z,2018-05-26,0.899,0.592,11,-7.901,0,0.333,0.263,0.0,0.0831,0.504,149.953,audio_features,54oMZ3blwWwuPN4wEoG5mk,spotify:track:54oMZ3blwWwuPN4wEoG5mk,https://api.spotify.com/v1/tracks/54oMZ3blwWwuPN4wEoG5mk,https://api.spotify.com/v1/audio-analysis/54oMZ3blwWwuPN4wEoG5mk,214139,4
29,1QgTBfRN5m81a5K01qens6,444+222,Lil Uzi Vert,60,247347,track,True,2018-06-03T22:38:42Z,2017-08-25,0.791,0.513,10,-6.568,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997,audio_features,1QgTBfRN5m81a5K01qens6,spotify:track:1QgTBfRN5m81a5K01qens6,https://api.spotify.com/v1/tracks/1QgTBfRN5m81a5K01qens6,https://api.spotify.com/v1/audio-analysis/1QgTBfRN5m81a5K01qens6,247347,4
30,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,80,260000,track,True,2018-06-03T22:34:23Z,1992-11-17,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,2qOm7ukLyHUXWyR4ZWLwxA,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,260000,4
31,6Bg7MznA9X0dIhlAsLyBYj,Ghost Town,Kanye West,0,271386,track,True,2018-06-03T22:08:42Z,2018-06-01,0.572,0.543,7,-4.251,0,0.0287,0.0954,0.0,0.329,0.329,83.364,audio_features,6Bg7MznA9X0dIhlAsLyBYj,spotify:track:6Bg7MznA9X0dIhlAsLyBYj,https://api.spotify.com/v1/tracks/6Bg7MznA9X0dIhlAsLyBYj,https://api.spotify.com/v1/audio-analysis/6Bg7MznA9X0dIhlAsLyBYj,271387,4
32,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby,80,142273,track,True,2018-06-03T06:36:30Z,2018-05-18,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4
33,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,79,253390,track,True,2018-06-03T06:17:13Z,2018-04-06,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
34,3uYDO9dPLTVrgfwg7EYXSf,Lift Yourself,Kanye West,59,147904,track,False,2018-06-03T06:01:41Z,2018-04-29,0.877,0.435,0,-8.131,1,0.136,0.0108,1.88e-06,0.115,0.589,98.008,audio_features,3uYDO9dPLTVrgfwg7EYXSf,spotify:track:3uYDO9dPLTVrgfwg7EYXSf,https://api.spotify.com/v1/tracks/3uYDO9dPLTVrgfwg7EYXSf,https://api.spotify.com/v1/audio-analysis/3uYDO9dPLTVrgfwg7EYXSf,147905,4
35,52eYVUkFTOVozbVFIaFrnV,Tony Tone,A$AP Rocky,59,208373,track,True,2018-05-28T18:30:10Z,2018-05-25,0.512,0.783,1,-4.013,1,0.269,0.139,0.0,0.0831,0.33,69.88,audio_features,52eYVUkFTOVozbVFIaFrnV,spotify:track:52eYVUkFTOVozbVFIaFrnV,https://api.spotify.com/v1/tracks/52eYVUkFTOVozbVFIaFrnV,https://api.spotify.com/v1/audio-analysis/52eYVUkFTOVozbVFIaFrnV,208373,4
36,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,81,205040,track,True,2018-05-27T04:40:42Z,2018-05-25,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4
37,3oHkMCVJyOcjg5FhfLc2Rq,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",A$AP Rocky,64,315773,track,True,2018-05-27T04:40:35Z,2018-05-25,0.428,0.754,5,-6.416,0,0.179,0.3,0.0,0.136,0.394,125.948,audio_features,3oHkMCVJyOcjg5FhfLc2Rq,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,https://api.spotify.com/v1/tracks/3oHkMCVJyOcjg5FhfLc2Rq,https://api.spotify.com/v1/audio-analysis/3oHkMCVJyOcjg5FhfLc2Rq,315773,4
38,3DiCcOpGyqBzd2MDoUnD6K,U&I (feat. Dia),Flatbush Zombies,42,316004,track,True,2018-05-27T04:36:59Z,2018-04-06,0.496,0.554,1,-8.487,1,0.365,0.00664,0.0,0.111,0.328,80.0,audio_features,3DiCcOpGyqBzd2MDoUnD6K,spotify:track:3DiCcOpGyqBzd2MDoUnD6K,https://api.spotify.com/v1/tracks/3DiCcOpGyqBzd2MDoUnD6K,https://api.spotify.com/v1/audio-analysis/3DiCcOpGyqBzd2MDoUnD6K,316004,4
39,2WVQoEzFxodptHFuQqraT9,Wish,Diplo,0,175273,track,True,2018-05-27T04:36:38Z,2018-03-22,0.57,0.903,9,-4.835,1,0.0905,0.0748,0.0,0.199,0.603,93.943,audio_features,2WVQoEzFxodptHFuQqraT9,spotify:track:2WVQoEzFxodptHFuQqraT9,https://api.spotify.com/v1/tracks/2WVQoEzFxodptHFuQqraT9,https://api.spotify.com/v1/audio-analysis/2WVQoEzFxodptHFuQqraT9,175273,4
40,5TidpShGz6Jxsbx8fzKDlC,WISH YOU WELL,Amir Obe,54,192600,track,True,2018-05-21T23:21:19Z,2017-03-30,0.851,0.359,0,-8.335,1,0.0832,0.0207,0.0,0.105,0.159,137.034,audio_features,5TidpShGz6Jxsbx8fzKDlC,spotify:track:5TidpShGz6Jxsbx8fzKDlC,https://api.spotify.com/v1/tracks/5TidpShGz6Jxsbx8fzKDlC,https://api.spotify.com/v1/audio-analysis/5TidpShGz6Jxsbx8fzKDlC,192600,4
41,1AHfovSnGPVYKaahRtA0U6,The Message,Nas,63,234093,track,True,2018-05-20T23:51:43Z,1996-07-02,0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,audio_features,1AHfovSnGPVYKaahRtA0U6,spotify:track:1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/tracks/1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/audio-analysis/1AHfovSnGPVYKaahRtA0U6,234093,4
42,0cMIrWqljfkcl99TIYTtqf,El Colesterol,Fito Olivares y Su Grupo,47,143973,track,False,2018-05-15T02:36:09Z,2013-06-25,0.719,0.673,7,-7.184,0,0.0347,0.414,0.0,0.126,0.95,89.646,audio_features,0cMIrWqljfkcl99TIYTtqf,spotify:track:0cMIrWqljfkcl99TIYTtqf,https://api.spotify.com/v1/tracks/0cMIrWqljfkcl99TIYTtqf,https://api.spotify.com/v1/audio-analysis/0cMIrWqljfkcl99TIYTtqf,143973,4
43,32iYwQ4OYiurnGnOfJ1aEh,Lucid Dreams,Juice WRLD,2,239946,track,True,2018-05-13T07:07:29Z,2018-05-04,0.437,0.481,11,-9.681,0,0.237,0.377,0.0,0.33,0.216,83.606,audio_features,32iYwQ4OYiurnGnOfJ1aEh,spotify:track:32iYwQ4OYiurnGnOfJ1aEh,https://api.spotify.com/v1/tracks/32iYwQ4OYiurnGnOfJ1aEh,https://api.spotify.com/v1/audio-analysis/32iYwQ4OYiurnGnOfJ1aEh,239947,4
44,70lVHIHJE2tUXH7FxNOz3z,Caterpillar (feat. Eminem & King Green),"Royce Da 5'9""",0,283076,track,True,2018-05-08T20:47:56Z,2018-05-04,0.706,0.745,10,-5.97,0,0.441,0.136,0.0,0.268,0.598,91.08,audio_features,70lVHIHJE2tUXH7FxNOz3z,spotify:track:70lVHIHJE2tUXH7FxNOz3z,https://api.spotify.com/v1/tracks/70lVHIHJE2tUXH7FxNOz3z,https://api.spotify.com/v1/audio-analysis/70lVHIHJE2tUXH7FxNOz3z,283077,4
45,6EEchdRtnndmJHa5yRebCc,This Is America,Childish Gambino,0,225773,track,True,2018-05-07T01:27:19Z,2018-05-06,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,audio_features,6EEchdRtnndmJHa5yRebCc,spotify:track:6EEchdRtnndmJHa5yRebCc,https://api.spotify.com/v1/tracks/6EEchdRtnndmJHa5yRebCc,https://api.spotify.com/v1/audio-analysis/6EEchdRtnndmJHa5yRebCc,225773,4
46,4uhvMW7ly7tJil31YYscAN,Erase Your Social,Lil Uzi Vert,74,199993,track,True,2018-05-06T22:25:46Z,2016-08-10,0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058,audio_features,4uhvMW7ly7tJil31YYscAN,spotify:track:4uhvMW7ly7tJil31YYscAN,https://api.spotify.com/v1/tracks/4uhvMW7ly7tJil31YYscAN,https://api.spotify.com/v1/audio-analysis/4uhvMW7ly7tJil31YYscAN,199993,4
47,1dNyRyz1QBN9kO1etUs1PI,All Girls Are The Same,Juice WRLD,0,169295,track,True,2018-05-06T21:39:31Z,2018-04-13,0.673,0.449,0,-9.727,1,0.298,0.169,0.00115,0.0731,0.216,161.925,audio_features,1dNyRyz1QBN9kO1etUs1PI,spotify:track:1dNyRyz1QBN9kO1etUs1PI,https://api.spotify.com/v1/tracks/1dNyRyz1QBN9kO1etUs1PI,https://api.spotify.com/v1/audio-analysis/1dNyRyz1QBN9kO1etUs1PI,169295,4
48,3pndPhlQWjuSoXhcIIdBjv,What They Want,Russ,73,165853,track,True,2018-05-06T21:38:45Z,2017-05-05,0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,audio_features,3pndPhlQWjuSoXhcIIdBjv,spotify:track:3pndPhlQWjuSoXhcIIdBjv,https://api.spotify.com/v1/tracks/3pndPhlQWjuSoXhcIIdBjv,https://api.spotify.com/v1/audio-analysis/3pndPhlQWjuSoXhcIIdBjv,165853,4
49,1giHG26ew5FJIPdYfyvdZo,Soy De Rancho,El Komander,59,209803,track,False,2018-05-01T03:43:01Z,2014-01-03,0.773,0.676,10,-5.634,1,0.099,0.29,0.0,0.277,0.938,124.954,audio_features,1giHG26ew5FJIPdYfyvdZo,spotify:track:1giHG26ew5FJIPdYfyvdZo,https://api.spotify.com/v1/tracks/1giHG26ew5FJIPdYfyvdZo,https://api.spotify.com/v1/audio-analysis/1giHG26ew5FJIPdYfyvdZo,209804,3
0,2du3gY4bJg7jTryvzFNbHf,Y U DON'T LOVE ME? (MISS AMERIKKKA),Joey Bada$$,0,199079,track,True,2018-04-30T03:48:34Z,2017-04-07,0.693,0.703,2,-6.36,0,0.0667,0.598,0.0,0.523,0.224,112.943,audio_features,2du3gY4bJg7jTryvzFNbHf,spotify:track:2du3gY4bJg7jTryvzFNbHf,https://api.spotify.com/v1/tracks/2du3gY4bJg7jTryvzFNbHf,https://api.spotify.com/v1/audio-analysis/2du3gY4bJg7jTryvzFNbHf,199080,4
1,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,79,202266,track,False,2018-04-26T18:32:21Z,1966-04-15,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
2,3Q7LXyGZ3SLD0dLztx3j5x,Hit the Road Jack,Ray Charles,0,120173,track,False,2018-04-26T17:13:41Z,2016-04-08,0.599,0.704,8,-8.573,0,0.244,0.714,0.0,0.521,0.95,173.053,audio_features,3Q7LXyGZ3SLD0dLztx3j5x,spotify:track:3Q7LXyGZ3SLD0dLztx3j5x,https://api.spotify.com/v1/tracks/3Q7LXyGZ3SLD0dLztx3j5x,https://api.spotify.com/v1/audio-analysis/3Q7LXyGZ3SLD0dLztx3j5x,120173,4
3,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,77,377093,track,False,2018-04-26T16:47:54Z,1971-11-05,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4
4,0YveezON7jpiaHA8fnUHxN,Roundabout - 2003 Remaster,Yes,62,510573,track,False,2018-04-26T16:29:53Z,1971-11-26,0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,audio_features,0YveezON7jpiaHA8fnUHxN,spotify:track:0YveezON7jpiaHA8fnUHxN,https://api.spotify.com/v1/tracks/0YveezON7jpiaHA8fnUHxN,https://api.spotify.com/v1/audio-analysis/0YveezON7jpiaHA8fnUHxN,510573,4
5,4lTiuD1DwBKo4L7wqMkD7C,JAPAN,Famous Dex,48,144149,track,True,2018-04-24T03:42:20Z,2018-03-16,0.733,0.678,6,-7.771,1,0.439,0.121,0.0,0.345,0.841,175.984,audio_features,4lTiuD1DwBKo4L7wqMkD7C,spotify:track:4lTiuD1DwBKo4L7wqMkD7C,https://api.spotify.com/v1/tracks/4lTiuD1DwBKo4L7wqMkD7C,https://api.spotify.com/v1/audio-analysis/4lTiuD1DwBKo4L7wqMkD7C,144149,4
6,1CKtxKqyFsFITCH4SpDrWj,You Make Me,Avicii,0,233346,track,False,2018-04-24T03:40:35Z,2013-09-13,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,audio_features,1CKtxKqyFsFITCH4SpDrWj,spotify:track:1CKtxKqyFsFITCH4SpDrWj,https://api.spotify.com/v1/tracks/1CKtxKqyFsFITCH4SpDrWj,https://api.spotify.com/v1/audio-analysis/1CKtxKqyFsFITCH4SpDrWj,233347,4
7,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,78,181672,track,True,2018-04-22T23:49:38Z,2017-08-10,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,6Pgkp4qUoTmJIPn7ReaGxL,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673,4
8,0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,85,176658,track,False,2018-04-22T23:48:53Z,2014-01-01,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,audio_features,0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,176658,4
9,4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,Avicii,4,255093,track,False,2018-04-22T23:48:52Z,2013-09-13,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4RXpgGM7A4Hg7cFBoH5KyF,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/audio-analysis/4RXpgGM7A4Hg7cFBoH5KyF,255093,4
10,2NAZcL9tLUkdMMb5v3xFVG,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,Ty Dolla $ign,61,228750,track,True,2018-04-21T22:48:13Z,2015-11-13,0.615,0.523,7,-4.246,0,0.267,0.505,4.29e-06,0.11,0.693,127.932,audio_features,2NAZcL9tLUkdMMb5v3xFVG,spotify:track:2NAZcL9tLUkdMMb5v3xFVG,https://api.spotify.com/v1/tracks/2NAZcL9tLUkdMMb5v3xFVG,https://api.spotify.com/v1/audio-analysis/2NAZcL9tLUkdMMb5v3xFVG,228750,4
11,0kDHiwkrZutBHfjypFUzc2,Crown (feat. Portugal. The Man),Flatbush Zombies,49,297369,track,True,2018-04-21T22:17:53Z,2018-04-06,0.715,0.574,11,-10.243,0,0.098,0.00248,6.68e-05,0.128,0.345,137.579,audio_features,0kDHiwkrZutBHfjypFUzc2,spotify:track:0kDHiwkrZutBHfjypFUzc2,https://api.spotify.com/v1/tracks/0kDHiwkrZutBHfjypFUzc2,https://api.spotify.com/v1/audio-analysis/0kDHiwkrZutBHfjypFUzc2,297369,4
12,1gHC5zFCmKnjKDBtDBoUQZ,Big Shrimp,Flatbush Zombies,48,237604,track,True,2018-04-21T22:10:26Z,2018-04-06,0.655,0.662,9,-9.145,0,0.195,0.00881,0.0,0.228,0.137,131.036,audio_features,1gHC5zFCmKnjKDBtDBoUQZ,spotify:track:1gHC5zFCmKnjKDBtDBoUQZ,https://api.spotify.com/v1/tracks/1gHC5zFCmKnjKDBtDBoUQZ,https://api.spotify.com/v1/audio-analysis/1gHC5zFCmKnjKDBtDBoUQZ,237604,4
13,1YmF9PvLhIISIANoMLIYGq,A$AP Forever (feat. Moby),A$AP Rocky,63,233061,track,True,2018-04-21T22:08:14Z,2018-04-05,0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999,audio_features,1YmF9PvLhIISIANoMLIYGq,spotify:track:1YmF9PvLhIISIANoMLIYGq,https://api.spotify.com/v1/tracks/1YmF9PvLhIISIANoMLIYGq,https://api.spotify.com/v1/audio-analysis/1YmF9PvLhIISIANoMLIYGq,233061,4
14,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,Drake,2,210925,track,True,2018-04-21T21:51:13Z,2018-04-06,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,audio_features,1cTZMwcBJT0Ka3UJPXOeeN,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,https://api.spotify.com/v1/tracks/1cTZMwcBJT0Ka3UJPXOeeN,https://api.spotify.com/v1/audio-analysis/1cTZMwcBJT0Ka3UJPXOeeN,210926,4
15,2oe6dDthgthqUkfL3czpEd,"ALONE, PART 3",XXXTENTACION,65,109986,track,False,2018-04-20T15:19:34Z,2018-03-16,0.61,0.258,0,-12.758,1,0.0331,0.883,0.0145,0.103,0.164,127.08,audio_features,2oe6dDthgthqUkfL3czpEd,spotify:track:2oe6dDthgthqUkfL3czpEd,https://api.spotify.com/v1/tracks/2oe6dDthgthqUkfL3czpEd,https://api.spotify.com/v1/audio-analysis/2oe6dDthgthqUkfL3czpEd,109986,4
16,1WT11QmhZutciEv1NsHt1R,Mortal Man,Kendrick Lamar,57,727106,track,True,2018-04-19T18:34:08Z,2015-03-16,0.567,0.525,10,-9.043,0,0.75,0.665,0.0,0.708,0.416,86.935,audio_features,1WT11QmhZutciEv1NsHt1R,spotify:track:1WT11QmhZutciEv1NsHt1R,https://api.spotify.com/v1/tracks/1WT11QmhZutciEv1NsHt1R,https://api.spotify.com/v1/audio-analysis/1WT11QmhZutciEv1NsHt1R,727107,4
17,4tQcyj5488alHT1ZgFduzn,How Much A Dollar Cost,Kendrick Lamar,62,261746,track,True,2018-04-15T23:31:11Z,2015-03-16,0.624,0.729,1,-4.747,1,0.198,0.415,0.0,0.135,0.334,87.948,audio_features,4tQcyj5488alHT1ZgFduzn,spotify:track:4tQcyj5488alHT1ZgFduzn,https://api.spotify.com/v1/tracks/4tQcyj5488alHT1ZgFduzn,https://api.spotify.com/v1/audio-analysis/4tQcyj5488alHT1ZgFduzn,261747,4
18,0PWP4LIOI5xjVkaWqES7ek,Headstone,Flatbush Zombies,53,258765,track,True,2018-04-14T07:30:44Z,2018-04-06,0.792,0.665,10,-5.676,0,0.1,0.0196,5.08e-06,0.597,0.786,90.001,audio_features,0PWP4LIOI5xjVkaWqES7ek,spotify:track:0PWP4LIOI5xjVkaWqES7ek,https://api.spotify.com/v1/tracks/0PWP4LIOI5xjVkaWqES7ek,https://api.spotify.com/v1/audio-analysis/0PWP4LIOI5xjVkaWqES7ek,258765,4
19,3ZO6UxR61HavlXuyohc14T,Vacation (feat. Joey Bada$$),Flatbush Zombies,48,237253,track,True,2018-04-14T07:30:37Z,2018-04-06,0.715,0.736,10,-9.549,0,0.209,0.0457,0.0,0.0853,0.628,149.93,audio_features,3ZO6UxR61HavlXuyohc14T,spotify:track:3ZO6UxR61HavlXuyohc14T,https://api.spotify.com/v1/tracks/3ZO6UxR61HavlXuyohc14T,https://api.spotify.com/v1/audio-analysis/3ZO6UxR61HavlXuyohc14T,237253,4
